num_tokens,stratum,band,tier
1468,5,-1,train
1469,5,-1,train
1470,5,-1,train
1471,5,-1,test
1472,5,-1,train
1473,5,-1,train
1474,5,-1,train
1475,5,-1,train
1476,5,-1,train
1477,5,-1,train
1478,5,-1,train
1479,5,-1,train
1480,5,-1,train
1481,5,-1,holdout
1482,5,-1,train
1483,5,-1,train
1484,5,-1,train
1485,5,-1,train
1486,5,-1,train
1487,5,-1,train
1488,5,-1,train
1489,5,-1,train
1490,5,-1,train
1491,5,-1,test
1492,5,-1,train
1493,5,-1,train
1494,5,-1,train
1495,5,-1,train
1496,5,-1,test
1497,5,-1,test
1498,5,-1,train
1499,5,-1,train
1500,5,-1,train
1501,5,-1,train
1502,5,-1,train
1503,5,-1,train
1504,5,-1,train
1505,5,-1,train
1506,5,-1,train
1507,5,-1,train
1508,5,-1,train
1509,5,-1,train
1510,5,-1,train
1511,5,-1,train
1512,5,-1,train
1513,5,-1,test
1514,5,-1,train
1515,5,-1,train
1516,5,-1,train
1517,5,-1,train
1518,5,-1,train
1519,5,-1,train
1520,5,-1,train
1521,5,-1,holdout
1522,5,-1,holdout
1523,5,-1,holdout
1524,5,-1,train
1525,5,-1,holdout
1526,5,-1,train
1527,5,-1,holdout
1528,5,-1,train
1529,5,-1,train
1530,5,-1,test
1531,5,-1,holdout
1532,5,-1,train
1533,5,-1,train
1534,5,-1,holdout
1535,5,-1,holdout
1536,5,-1,train
1537,5,-1,train
1538,5,-1,train
1539,5,-1,train
1540,5,-1,train
1541,5,-1,train
1542,5,-1,train
1543,5,-1,train
1544,5,-1,train
1545,5,-1,train
1546,5,-1,train
1547,5,-1,train
1548,5,-1,train
1549,5,-1,holdout
1550,5,-1,train
1551,5,-1,train
1552,5,-1,train
1553,5,-1,test
1554,5,-1,train
1555,5,-1,train
1556,5,-1,train
1557,5,-1,train
1558,5,-1,test
1559,5,-1,train
1560,5,-1,train
1561,5,-1,train
1562,5,-1,train
1563,5,-1,train
1564,5,-1,train
1565,5,-1,train
1566,5,-1,train
1567,5,-1,train
1568,5,-1,test
1569,5,-1,holdout
1570,5,-1,train
1571,5,-1,train
1572,5,-1,train
1573,5,-1,holdout
1574,5,-1,train
1575,5,-1,holdout
1576,5,-1,holdout
1577,5,-1,train
1578,5,-1,train
1579,5,-1,train
1580,5,-1,train
1581,5,-1,train
1582,5,-1,train
1583,5,-1,train
1584,5,-1,train
1585,5,-1,train
1586,5,-1,train
1587,5,-1,train
1588,5,-1,test
1589,5,-1,train
1590,5,-1,train
1591,5,-1,test
1592,5,-1,train
1593,5,-1,train
1594,5,-1,train
1595,5,-1,train
1596,5,-1,train
1597,5,-1,train
1598,5,-1,holdout
1599,5,-1,train
1600,5,-1,train
1601,5,-1,train
1602,5,-1,train
1603,5,-1,test
1604,5,-1,holdout
1605,5,-1,holdout
1606,5,-1,train
1607,5,-1,train
1608,5,-1,train
1609,5,-1,train
1610,5,-1,test
1611,5,-1,train
1612,5,-1,train
1613,5,-1,holdout
1614,5,-1,train
1615,5,-1,train
1616,5,-1,train
1617,5,-1,train
1618,5,-1,train
1619,5,-1,train
1620,5,-1,test
1621,5,-1,holdout
1622,5,-1,train
1623,5,-1,holdout
1624,5,-1,train
1625,5,-1,train
1626,5,-1,test
1627,5,-1,train
1628,5,-1,train
1629,5,-1,holdout
1630,5,-1,train
1631,5,-1,train
1632,5,-1,test
1633,5,-1,train
1634,5,-1,test
1635,5,-1,test
1636,5,-1,train
1637,5,-1,test
1638,5,-1,train
1639,5,-1,test
1640,5,-1,train
1641,5,-1,holdout
1642,5,-1,train
1643,5,-1,holdout
1644,5,-1,train
1645,5,-1,test
1646,5,-1,train
1647,5,-1,train
1648,5,-1,train
1649,5,-1,train
1650,5,-1,train
1651,5,-1,train
1652,5,-1,train
1653,5,-1,train
1654,5,-1,train
1655,5,-1,train
1656,5,-1,train
1657,5,-1,train
1658,5,-1,train
1659,5,-1,train
1660,5,-1,train
1661,5,-1,train
1662,5,-1,train
1663,5,-1,test
1664,5,-1,train
1665,5,-1,test
1666,5,-1,train
1667,5,-1,train
1668,5,-1,train
1669,5,-1,train
1670,5,-1,train
1671,5,-1,train
1672,5,-1,test
1673,5,-1,holdout
1674,5,-1,train
1675,5,-1,train
1676,5,-1,train
1677,5,-1,train
1678,5,-1,test
1679,5,-1,test
1680,5,-1,train
1681,5,-1,holdout
1682,5,-1,train
1683,5,-1,train
1684,5,-1,train
1685,5,-1,train
1686,5,-1,train
1687,5,-1,holdout
1688,5,-1,test
1689,5,-1,train
1690,5,-1,train
1691,5,-1,train
1692,5,-1,train
1693,5,-1,train
1694,5,-1,train
1695,5,-1,train
1696,5,-1,train
1697,5,-1,test
1698,5,-1,train
1699,5,-1,train
1700,5,-1,train
1701,5,-1,train
1702,5,-1,train
1703,5,-1,train
1704,5,-1,train
1705,5,-1,train
1706,5,-1,train
1707,5,-1,test
1708,5,-1,test
1709,5,-1,train
1710,5,-1,holdout
1711,5,-1,train
1712,5,-1,holdout
1713,5,-1,test
1714,5,-1,test
1715,5,-1,train
1716,5,-1,train
1717,5,-1,train
1718,5,-1,train
1719,5,-1,test
1720,5,-1,train
1721,5,-1,train
1722,5,-1,test
1723,5,-1,train
1724,5,-1,train
1725,5,-1,test
1726,5,-1,train
1727,5,-1,train
1728,5,-1,train
1729,5,-1,train
1730,5,-1,holdout
1731,5,-1,train
1732,5,-1,train
1733,5,-1,train
1734,5,-1,test
1735,5,-1,train
1736,5,-1,train
1737,5,-1,train
1738,5,-1,test
1739,5,-1,train
1740,5,-1,test
1741,5,-1,train
1742,5,-1,test
1743,5,-1,train
1744,5,-1,train
1745,5,-1,holdout
1746,5,-1,train
1747,5,-1,train
1748,5,-1,train
1749,5,-1,holdout
1750,5,-1,train
1751,5,-1,train
1752,5,-1,train
1753,5,-1,train
1754,5,-1,train
1755,5,-1,train
1756,5,-1,train
1757,5,-1,train
1758,5,-1,holdout
1759,5,-1,test
1760,5,-1,train
1761,5,-1,test
1762,5,-1,train
1763,5,-1,train
1764,5,-1,train
1765,5,-1,train
1766,5,-1,train
1767,5,-1,train
1768,5,-1,train
1769,5,-1,train
1770,5,-1,train
1771,5,-1,train
1772,5,-1,train
1773,5,-1,train
1774,5,-1,train
1775,5,-1,train
1776,5,-1,train
1777,5,-1,train
1778,5,-1,train
1779,5,-1,train
1780,5,-1,holdout
1781,5,-1,train
1782,5,-1,train
1783,5,-1,holdout
1784,5,-1,train
1785,5,-1,train
1786,5,-1,train
1787,5,-1,train
1788,5,-1,test
1789,5,-1,test
1790,5,-1,train
1791,5,-1,holdout
1792,5,-1,train
1793,5,-1,train
1794,5,-1,train
1795,5,-1,train
1796,5,-1,train
1797,5,-1,train
1798,5,-1,train
1799,5,-1,holdout
1800,5,-1,train
1801,5,-1,train
1802,5,-1,train
1803,5,-1,train
1804,5,-1,test
1805,5,-1,train
1806,5,-1,holdout
1807,5,-1,train
1808,5,-1,train
1809,5,-1,holdout
1810,5,-1,test
1811,5,-1,train
1812,5,-1,test
1813,5,-1,train
1814,5,-1,train
1815,5,-1,train
1816,5,-1,test
1817,5,-1,train
1818,5,-1,train
1819,5,-1,train
1820,5,-1,train
1821,5,-1,train
1822,5,-1,train
1823,5,-1,train
1824,5,-1,train
1825,5,-1,train
1826,5,-1,holdout
1827,5,-1,train
1828,5,-1,train
1829,5,-1,test
1830,5,-1,test
1831,5,-1,train
1832,5,-1,train
1833,5,-1,train
1834,5,-1,train
1835,5,-1,train
1836,5,-1,train
1837,5,-1,train
1838,5,-1,train
1839,5,-1,train
1840,5,-1,train
1841,5,-1,holdout
1842,5,-1,train
1843,5,-1,train
1844,5,-1,holdout
1845,5,-1,train
1846,5,-1,train
1847,5,-1,train
1848,5,-1,train
1849,5,-1,train
1850,5,-1,test
1851,5,-1,train
1852,5,-1,train
1853,5,-1,test
1854,5,-1,train
1855,5,-1,test
1856,5,-1,test
1857,5,-1,train
1858,5,-1,holdout
1859,5,-1,train
1860,5,-1,train
1861,5,-1,train
1862,5,-1,test
1863,5,-1,test
1864,5,-1,train
1865,5,-1,train
1866,5,-1,holdout
1867,5,-1,test
1868,5,-1,train
1869,5,-1,test
1870,5,-1,train
1871,5,-1,train
1872,5,-1,train
1873,5,-1,test
1874,5,-1,train
1875,5,-1,train
1876,5,-1,test
1877,5,-1,train
1878,5,-1,train
1879,5,-1,train
1880,5,-1,train
1881,5,-1,train
1882,5,-1,train
1883,5,-1,test
1884,5,-1,train
1885,5,-1,holdout
1886,5,-1,train
1887,5,-1,train
1888,5,-1,train
1889,5,-1,train
1890,5,-1,train
1891,5,-1,train
1892,5,-1,train
1893,5,-1,train
1894,5,-1,holdout
1895,5,-1,train
1896,5,-1,train
1897,5,-1,train
1898,5,-1,train
1899,5,-1,train
1900,5,-1,train
1901,5,-1,test
1902,5,-1,train
1903,5,-1,train
1904,5,-1,train
1905,5,-1,train
1906,5,-1,train
1907,5,-1,test
1908,5,-1,holdout
1909,5,-1,train
1910,5,-1,test
1911,5,-1,train
1912,5,-1,holdout
1913,5,-1,train
1914,5,-1,train
1915,5,-1,train
1916,5,-1,test
1917,5,-1,train
1918,5,-1,test
1919,5,-1,train
1920,5,-1,train
1921,5,-1,test
1922,5,-1,test
1923,5,-1,train
1924,5,-1,train
1925,5,-1,train
1926,5,-1,train
1927,5,-1,train
1928,5,-1,train
1929,5,-1,test
1930,5,-1,holdout
1931,5,-1,train
1932,5,-1,test
1933,5,-1,train
1934,5,-1,train
1935,5,-1,train
1936,5,-1,train
1937,5,-1,train
1938,5,-1,holdout
1939,5,-1,train
1940,5,-1,train
1941,5,-1,holdout
1942,5,-1,test
1943,5,-1,train
1944,5,-1,train
1945,5,-1,train
1946,5,-1,train
1947,5,-1,holdout
1948,5,-1,train
1949,5,-1,train
1950,5,-1,holdout
1951,5,-1,train
1952,5,-1,train
1953,5,-1,train
1954,5,-1,train
1955,5,-1,train
1956,5,-1,train
1957,5,-1,train
1958,5,-1,train
1959,5,-1,train
1960,5,-1,train
1961,5,-1,test
1962,5,-1,train
1963,5,-1,train
1964,5,-1,train
1965,5,-1,train
1966,5,-1,test
1967,5,-1,train
1968,5,-1,train
1969,5,-1,train
1970,5,-1,train
1971,5,-1,test
1972,5,-1,train
1973,5,-1,holdout
1974,5,-1,train
1975,5,-1,train
1976,5,-1,test
1977,5,-1,train
1978,5,-1,train
1979,5,-1,train
1980,5,-1,train
1981,5,-1,train
1982,5,-1,train
1983,5,-1,train
1984,5,-1,train
1985,5,-1,train
1986,5,-1,train
1987,5,-1,holdout
1988,5,-1,holdout
1989,5,-1,train
1990,5,-1,test
1991,5,-1,test
1992,5,-1,train
1993,5,-1,test
1994,5,-1,train
1995,5,-1,train
1996,5,-1,train
1997,5,-1,train
1998,5,-1,train
1999,5,-1,train
2000,5,-1,train
2001,5,-1,test
2002,5,-1,train
2003,5,-1,train
2004,5,-1,test
2005,5,-1,holdout
2006,5,-1,train
2007,5,-1,train
2008,5,-1,train
2009,5,-1,test
2010,5,-1,train
2011,5,-1,train
2012,5,-1,test
2013,5,-1,test
2014,5,-1,train
2015,5,-1,test
2016,5,-1,train
2017,5,-1,train
2018,5,-1,train
2019,5,-1,train
2020,5,-1,train
2021,5,-1,train
2022,5,-1,train
2023,5,-1,train
2024,5,-1,train
2025,5,-1,holdout
2026,5,-1,train
2027,5,-1,test
2028,5,-1,train
2029,5,-1,train
2030,5,-1,train
2031,5,-1,train
2032,5,-1,test
2033,5,-1,holdout
2034,5,-1,train
2035,5,-1,train
2036,5,-1,train
2037,5,-1,train
2038,5,-1,test
2039,5,-1,train
2040,5,-1,train
2041,5,-1,train
2042,5,-1,train
2043,5,-1,train
2044,5,-1,train
2045,5,-1,train
2046,5,-1,train
2047,5,-1,test
2048,5,-1,test
2056,5,-1,train
2064,5,-1,test
2072,5,-1,train
2080,5,-1,train
2088,5,-1,train
2096,5,-1,holdout
2104,5,-1,train
2112,5,-1,train
2120,5,-1,train
2128,5,-1,train
2136,5,-1,train
2144,5,-1,test
2152,5,-1,test
2160,5,-1,train
2168,5,-1,train
2176,5,-1,train
2184,5,-1,train
2192,5,-1,holdout
2200,5,-1,train
2208,5,-1,train
2216,5,-1,train
2224,5,-1,train
2232,5,-1,train
2240,5,-1,train
2248,5,-1,train
2256,5,-1,train
2264,5,-1,test
2272,5,-1,train
2280,5,-1,train
2288,5,-1,train
2296,5,-1,train
2304,5,-1,train
2312,5,-1,train
2320,5,-1,train
2328,5,-1,train
2336,5,-1,train
2344,5,-1,train
2352,5,-1,train
2360,5,-1,holdout
2368,5,-1,holdout
2376,5,-1,train
2384,5,-1,train
2392,5,-1,train
2400,5,-1,test
2408,5,-1,train
2416,5,-1,train
2424,5,-1,train
2432,5,-1,train
2440,5,-1,train
2448,5,-1,holdout
2456,5,-1,test
2464,5,-1,test
2472,5,-1,train
2480,5,-1,train
2488,5,-1,train
2496,5,-1,train
2504,5,-1,train
2512,5,-1,train
2520,5,-1,train
2528,5,-1,train
2536,5,-1,test
2544,5,-1,train
2552,5,-1,train
2560,5,-1,train
2568,5,-1,train
2576,5,-1,train
2584,5,-1,train
2592,5,-1,train
2600,5,-1,train
2608,5,-1,train
2616,5,-1,train
2624,5,-1,test
2632,5,-1,train
2640,5,-1,test
2648,5,-1,test
2656,5,-1,train
2664,5,-1,train
2672,5,-1,train
2680,5,-1,train
2688,5,-1,train
2696,5,-1,train
2704,5,-1,train
2712,5,-1,test
2720,5,-1,train
2728,5,-1,train
2736,5,-1,train
2744,5,-1,train
2752,5,-1,train
2760,5,-1,train
2768,5,-1,train
2776,5,-1,train
2784,5,-1,train
2792,5,-1,train
2800,5,-1,train
2808,5,-1,test
2816,5,-1,holdout
2824,5,-1,holdout
2832,5,-1,train
2840,5,-1,train
2848,5,-1,test
2856,5,-1,holdout
2864,5,-1,train
2872,5,-1,train
2880,5,-1,train
2888,5,-1,test
2896,5,-1,train
2904,5,-1,test
2912,5,-1,test
2920,5,-1,train
2928,5,-1,train
2936,5,-1,train
2944,5,-1,train
2952,5,-1,train
2960,5,-1,train
2968,5,-1,train
2976,5,-1,train
2984,5,-1,train
2992,5,-1,train
3000,5,-1,train
3008,5,-1,train
3016,5,-1,holdout
3024,5,-1,test
3032,5,-1,train
3040,5,-1,train
3048,5,-1,train
3056,5,-1,train
3064,5,-1,train
3072,5,-1,holdout
3080,5,-1,test
3088,5,-1,train
3096,5,-1,train
3104,5,-1,holdout
3112,5,-1,train
3120,5,-1,holdout
3128,5,-1,train
3136,5,-1,train
3144,5,-1,train
3152,5,-1,train
3160,5,-1,holdout
3168,5,-1,train
3176,5,-1,holdout
3184,5,-1,holdout
3192,5,-1,train
3200,5,-1,holdout
3208,5,-1,train
3216,5,-1,test
3224,5,-1,train
3232,5,-1,holdout
3240,5,-1,train
3248,5,-1,train
3256,6,-1,train
3264,6,-1,train
3272,6,-1,train
3280,6,-1,train
3288,6,-1,train
3296,6,-1,train
3304,6,-1,train
3312,6,-1,holdout
3320,6,-1,train
3328,6,-1,test
3336,6,-1,train
3344,6,-1,train
3352,6,-1,holdout
3360,6,-1,train
3368,6,-1,train
3376,6,-1,test
3384,6,-1,train
3392,6,-1,train
3400,6,-1,train
3408,6,-1,train
3416,6,-1,train
3424,6,-1,train
3432,6,-1,test
3440,6,-1,test
3448,6,-1,train
3456,6,-1,train
3464,6,-1,train
3472,6,-1,train
3480,6,-1,train
3488,6,-1,train
3496,6,-1,train
3504,6,-1,train
3512,6,-1,train
3520,6,-1,train
3528,6,-1,train
3536,6,-1,train
3544,6,-1,holdout
3552,6,-1,train
3560,6,-1,test
3568,6,-1,train
3576,6,-1,train
3584,6,-1,train
3592,6,-1,train
3600,6,-1,train
3608,6,-1,train
3616,6,-1,train
3624,6,-1,train
3632,6,-1,train
3640,6,-1,holdout
3648,6,-1,train
3656,6,-1,train
3664,6,-1,train
3672,6,-1,train
3680,6,-1,train
3688,6,-1,train
3696,6,-1,train
3704,6,-1,test
3712,6,-1,train
3720,6,-1,train
3728,6,-1,train
3736,6,-1,train
3744,6,-1,test
3752,6,-1,train
3760,6,-1,train
3768,6,-1,train
3776,6,-1,test
3784,6,-1,train
3792,6,-1,train
3800,6,-1,train
3808,6,-1,train
3816,6,-1,train
3824,6,-1,test
3832,6,-1,train
3840,6,-1,holdout
3848,6,-1,train
3856,6,-1,train
3864,6,-1,test
3872,6,-1,train
3880,6,-1,train
3888,6,-1,train
3896,6,-1,train
3904,6,-1,train
3912,6,-1,train
3920,6,-1,test
3928,6,-1,holdout
3936,6,-1,train
3944,6,-1,train
3952,6,-1,train
3960,6,-1,train
3968,6,-1,train
3976,6,-1,train
3984,6,-1,train
3992,6,-1,train
4008,6,-1,test
4016,6,-1,train
4024,6,-1,train
4032,6,-1,train
4040,6,-1,train
4048,6,-1,train
4056,6,-1,train
4064,6,-1,train
4072,6,-1,train
4080,6,-1,train
4088,6,-1,train
4096,6,-1,holdout
4104,6,-1,train
4112,6,-1,train
4120,6,-1,train
4128,6,-1,train
4136,6,-1,train
4144,6,-1,test
4152,6,-1,train
4160,6,-1,train
4168,6,-1,train
4176,6,-1,train
4184,6,-1,train
4192,6,-1,train
4200,6,-1,test
4208,6,-1,holdout
4216,6,-1,train
4224,6,-1,train
4232,6,-1,train
4240,6,-1,train
4248,6,-1,test
4256,6,-1,holdout
4264,6,-1,train
4272,6,-1,train
4280,6,-1,train
4288,6,-1,train
4296,6,-1,train
4304,6,-1,train
4312,6,-1,test
4320,6,-1,train
4328,6,-1,train
4336,6,-1,test
4344,6,-1,train
4352,6,-1,train
4360,6,-1,train
4368,6,-1,holdout
4376,6,-1,train
4384,6,-1,test
4392,6,-1,train
4400,6,-1,train
4408,6,-1,test
4416,6,-1,train
4424,6,-1,train
4432,6,-1,train
4440,6,-1,train
4448,6,-1,train
4456,6,-1,train
4464,6,-1,holdout
4472,6,-1,train
4480,6,-1,train
4488,6,-1,train
4496,6,-1,holdout
4504,6,-1,train
4512,6,-1,train
4520,6,-1,test
4528,6,-1,train
4536,6,-1,train
4544,6,-1,test
4552,6,-1,train
4560,6,-1,holdout
4568,6,-1,train
4576,6,-1,train
4584,6,-1,train
4592,6,-1,train
4600,6,-1,test
4608,6,-1,train
4616,6,-1,holdout
4624,6,-1,train
4632,6,-1,train
4640,6,-1,train
4648,6,-1,train
4656,6,-1,train
4664,6,-1,train
4672,6,-1,test
4680,6,-1,test
4688,6,-1,test
4696,6,-1,train
4704,6,-1,test
4712,6,-1,train
4720,6,-1,train
4728,6,-1,test
4736,6,-1,test
4744,6,-1,train
4752,6,-1,train
4760,6,-1,train
4768,6,-1,train
4776,6,-1,train
4784,6,-1,train
4792,6,-1,train
4800,6,-1,train
4808,6,-1,test
4816,6,-1,train
4824,6,-1,train
4832,6,-1,train
4840,6,-1,train
4848,6,-1,train
4856,6,-1,train
4864,6,-1,train
4872,6,-1,holdout
4880,6,-1,train
4888,6,-1,train
4896,6,-1,test
4904,6,-1,test
4912,6,-1,train
4920,6,-1,holdout
4928,6,-1,test
4936,6,-1,test
4944,6,-1,train
4952,6,-1,test
4960,6,-1,train
4968,6,-1,holdout
4976,6,-1,train
4984,6,-1,train
4992,6,-1,train
5000,6,-1,train
5008,6,-1,train
5016,6,-1,train
5024,6,-1,train
5032,6,-1,train
5040,6,-1,train
5048,6,-1,train
5056,6,-1,test
5064,6,-1,train
5072,6,-1,train
5080,6,-1,train
5088,6,-1,test
5096,6,-1,train
5104,6,-1,holdout
5112,6,-1,train
5120,6,-1,train
5128,6,-1,train
5136,6,-1,train
5144,6,-1,holdout
5152,6,-1,test
5160,6,-1,train
5168,6,-1,train
5176,6,-1,train
5184,6,-1,train
5192,6,-1,train
5200,6,-1,train
5208,6,-1,test
5216,6,-1,train
5224,6,-1,train
5232,6,-1,train
5240,6,-1,holdout
5248,6,-1,train
5256,6,-1,train
5264,6,-1,train
5272,6,-1,holdout
5280,6,-1,train
5288,6,-1,train
5296,6,-1,train
5304,6,-1,train
5312,6,-1,test
5320,6,-1,train
5328,6,-1,holdout
5336,6,-1,test
5344,6,-1,train
5352,6,-1,train
5360,6,-1,test
5368,6,-1,train
5376,6,-1,train
5384,6,-1,train
5392,6,-1,train
5400,6,-1,train
5408,6,-1,train
5416,6,-1,train
5424,6,-1,train
5432,6,-1,train
5440,6,-1,test
5448,6,-1,train
5456,6,-1,train
5464,6,-1,train
5472,6,-1,train
5480,6,-1,holdout
5488,6,-1,train
5496,6,-1,test
5504,6,-1,train
5512,6,-1,train
5520,6,-1,train
5528,6,-1,train
5536,6,-1,train
5544,6,-1,train
5552,6,-1,train
5560,6,-1,train
5568,6,-1,train
5576,6,-1,train
5584,6,-1,train
5592,6,-1,test
5600,6,-1,train
5608,6,-1,train
5616,6,-1,test
5624,6,-1,train
5632,6,-1,train
5640,6,-1,train
5648,6,-1,train
5656,6,-1,holdout
5664,6,-1,train
5672,6,-1,holdout
5680,6,-1,train
5688,6,-1,train
5696,6,-1,train
5704,6,-1,train
5712,6,-1,train
5720,6,-1,train
5728,6,-1,train
5736,6,-1,train
5744,6,-1,train
5752,6,-1,holdout
5760,6,-1,train
5768,6,-1,test
5776,6,-1,train
5784,6,-1,train
5792,6,-1,train
5800,6,-1,train
5808,6,-1,test
5816,6,-1,train
5824,6,-1,train
5832,6,-1,train
5840,6,-1,train
5848,6,-1,train
5856,6,-1,holdout
5864,6,-1,train
5872,6,-1,test
5880,6,-1,train
5888,6,-1,train
5896,6,-1,train
5904,6,-1,holdout
5912,6,-1,train
5920,6,-1,train
5928,6,-1,train
5936,6,-1,train
5944,6,-1,train
5952,6,-1,train
5960,6,-1,train
5968,6,-1,train
5976,6,-1,holdout
5984,6,-1,holdout
5992,6,-1,train
6000,6,-1,train
6008,6,-1,train
6016,6,-1,train
6024,6,-1,train
6032,6,-1,train
6040,6,-1,train
6048,6,-1,train
6056,6,-1,train
6064,6,-1,holdout
6072,6,-1,holdout
6080,6,-1,train
6088,6,-1,test
6096,6,-1,train
6104,6,-1,holdout
6112,6,-1,test
6120,6,-1,train
6128,6,-1,holdout
6136,6,-1,train
6144,6,-1,train
6152,6,-1,train
6160,6,-1,train
6168,6,-1,test
6176,6,-1,train
6184,6,-1,train
6192,6,-1,train
6200,6,-1,train
6208,6,-1,train
6216,6,-1,train
6224,6,-1,train
6232,6,-1,test
6240,6,-1,holdout
6248,6,-1,train
6256,6,-1,train
6264,6,-1,train
6272,6,-1,train
6280,6,-1,train
6288,6,-1,train
6296,6,-1,holdout
6304,6,-1,train
6312,6,-1,train
6320,6,-1,test
6328,6,-1,train
6336,6,-1,test
6344,6,-1,train
6352,6,-1,train
6360,6,-1,test
6368,6,-1,test
6376,6,-1,holdout
6384,6,-1,train
6392,6,-1,train
6400,6,-1,holdout
6408,6,-1,test
6416,6,-1,train
6424,6,-1,train
6432,6,-1,train
6440,6,-1,test
6448,6,-1,train
6456,6,-1,holdout
6464,6,-1,test
6472,6,-1,test
6480,6,-1,holdout
6488,6,-1,train
6496,6,-1,train
6504,6,-1,train
6512,6,-1,train
6520,6,-1,train
6528,6,-1,train
6536,6,-1,train
6544,6,-1,train
6552,6,-1,train
6560,6,-1,train
6568,6,-1,train
6576,6,-1,test
6584,6,-1,train
6592,6,-1,test
6600,6,-1,train
6608,6,-1,train
6616,6,-1,train
6624,6,-1,train
6632,6,-1,test
6640,6,-1,train
6648,6,-1,holdout
6656,6,-1,train
6664,6,-1,train
6672,6,-1,test
6680,6,-1,train
6688,6,-1,train
6696,6,-1,train
6704,6,-1,train
6712,6,-1,train
6720,6,-1,train
6728,6,-1,train
6736,6,-1,train
6744,6,-1,train
6752,6,-1,train
6760,6,-1,train
6768,6,-1,train
6776,6,-1,holdout
6784,6,-1,holdout
6792,6,-1,train
6800,6,-1,holdout
6808,6,-1,train
6816,6,-1,holdout
6824,6,-1,train
6832,6,-1,train
6840,6,-1,train
6848,6,-1,train
6856,6,-1,test
6864,6,-1,train
6872,6,-1,test
6880,6,-1,train
6888,6,-1,train
6896,6,-1,train
6904,6,-1,test
6912,6,-1,train
6920,6,-1,train
6928,6,-1,train
6936,6,-1,test
6944,6,-1,train
6952,6,-1,train
6960,6,-1,train
6968,6,-1,train
6976,6,-1,holdout
6984,6,-1,train
6992,6,-1,train
7000,6,-1,train
7008,6,-1,train
7016,6,-1,test
7024,6,-1,train
7032,6,-1,train
7040,6,-1,train
7048,6,-1,train
7056,6,-1,test
7064,6,-1,train
7072,6,-1,train
7080,6,-1,test
7088,6,-1,train
7096,6,-1,holdout
7104,6,-1,test
7112,6,-1,train
7120,6,-1,train
7128,6,-1,train
7136,6,-1,train
7144,6,-1,train
7152,6,-1,train
7160,6,-1,train
7168,6,-1,test
7176,6,-1,holdout
7184,6,-1,train
7192,6,-1,train
7200,6,-1,train
7208,6,-1,holdout
7216,6,-1,test
7224,6,-1,test
7232,6,-1,train
7240,6,-1,train
7248,6,-1,holdout
7256,6,-1,test
7264,6,-1,train
7272,6,-1,train
7280,6,-1,train
7288,6,-1,train
7296,6,-1,train
7304,7,-1,train
7312,7,-1,train
7320,7,-1,holdout
7328,7,-1,holdout
7336,7,-1,holdout
7344,7,-1,test
7352,7,-1,train
7360,7,-1,train
7368,7,-1,train
7376,7,-1,train
7384,7,-1,train
7392,7,-1,train
7400,7,-1,train
7408,7,-1,train
7416,7,-1,train
7424,7,-1,train
7432,7,-1,train
7440,7,-1,holdout
7448,7,-1,train
7456,7,-1,holdout
7464,7,-1,train
7472,7,-1,train
7480,7,-1,train
7488,7,-1,holdout
7496,7,-1,train
7504,7,-1,train
7512,7,-1,train
7520,7,-1,train
7528,7,-1,train
7536,7,-1,train
7544,7,-1,train
7552,7,-1,train
7560,7,-1,train
7568,7,-1,test
7576,7,-1,test
7584,7,-1,test
7592,7,-1,train
7600,7,-1,train
7608,7,-1,train
7616,7,-1,train
7624,7,-1,train
7632,7,-1,train
7640,7,-1,train
7648,7,-1,train
7656,7,-1,train
7664,7,-1,train
7672,7,-1,train
7680,7,-1,train
7688,7,-1,train
7696,7,-1,train
7704,7,-1,train
7712,7,-1,train
7720,7,-1,train
7728,7,-1,test
7736,7,-1,train
7744,7,-1,train
7752,7,-1,train
7760,7,-1,train
7768,7,-1,train
7776,7,-1,train
7784,7,-1,train
7792,7,-1,train
7800,7,-1,train
7808,7,-1,train
7816,7,-1,train
7824,7,-1,train
7832,7,-1,train
7840,7,-1,train
7848,7,-1,train
7856,7,-1,test
7864,7,-1,train
7872,7,-1,test
7880,7,-1,train
7888,7,-1,train
7896,7,-1,train
7904,7,-1,train
7912,7,-1,train
7920,7,-1,train
7928,7,-1,train
7936,7,-1,test
7944,7,-1,train
7952,7,-1,train
7960,7,-1,train
7968,7,-1,train
7976,7,-1,train
7984,7,-1,train
7992,7,-1,train
8000,7,-1,train
8008,7,-1,train
8016,7,-1,holdout
8024,7,-1,train
8032,7,-1,train
8040,7,-1,test
8048,7,-1,train
8056,7,-1,train
8064,7,-1,train
8072,7,-1,train
8080,7,-1,train
8088,7,-1,train
8096,7,-1,train
8104,7,-1,train
8112,7,-1,train
8120,7,-1,train
8128,7,-1,train
8136,7,-1,train
8144,7,-1,train
8152,7,-1,train
8160,7,-1,train
8168,7,-1,train
8176,7,-1,test
8184,7,-1,train
8192,7,-1,train
8208,7,-1,train
8224,7,-1,train
8240,7,-1,test
8256,7,-1,train
8272,7,-1,train
8288,7,-1,train
8304,7,-1,train
8320,7,-1,train
8336,7,-1,holdout
8352,7,-1,train
8368,7,-1,train
8384,7,-1,train
8400,7,-1,holdout
8416,7,-1,train
8432,7,-1,holdout
8448,7,-1,train
8464,7,-1,train
8480,7,-1,train
8496,7,-1,train
8512,7,-1,train
8528,7,-1,test
8544,7,-1,train
8560,7,-1,test
