num_tokens,stratum,band,tier
1619,8,62,train
1620,8,62,train
1621,8,62,train
1622,8,62,train
1623,8,62,train
1624,8,62,train
1625,8,62,train
1626,8,62,train
1627,8,62,train
1628,8,62,train
1629,8,62,train
1630,8,62,train
1631,8,62,train
1632,8,62,train
1633,8,62,train
1634,8,62,train
1635,8,62,train
1636,8,62,train
1637,8,62,train
1638,8,62,train
1639,8,62,train
1640,8,62,train
1641,8,62,train
1642,8,62,train
1643,8,62,train
1644,8,62,train
1645,8,62,train
1646,8,62,train
1647,8,62,train
1648,8,62,train
1649,8,62,train
1650,8,62,train
1651,8,62,train
1652,8,62,train
1653,8,62,train
1654,8,62,train
1655,8,62,train
1656,8,62,train
1657,8,62,train
1658,8,62,train
1659,8,62,train
1660,8,62,train
1661,8,62,train
1662,8,62,train
1663,8,62,train
1664,8,62,train
1665,8,62,train
1666,8,62,train
1667,8,62,train
1668,8,62,train
1669,8,62,train
1670,8,62,train
1671,8,62,train
1672,8,62,train
1673,8,62,train
1674,8,62,train
1675,8,62,train
1676,8,62,train
1677,8,62,train
1678,8,62,train
1679,8,62,train
1680,8,62,train
1681,8,62,train
1682,8,62,train
1683,8,62,train
1684,8,62,train
1685,8,62,train
1686,8,62,train
1687,8,62,train
1688,8,62,train
1689,8,62,train
1690,8,62,train
1691,8,62,train
1692,8,62,train
1693,8,63,test
1694,8,63,test
1695,8,63,test
1696,8,63,test
1697,8,63,test
1698,8,63,test
1699,8,63,test
1700,8,63,test
1701,8,63,test
1702,8,63,test
1703,8,63,test
1704,8,63,test
1705,8,63,test
1706,8,63,test
1707,8,63,test
1708,8,63,test
1709,8,63,test
1710,8,63,test
1711,8,63,test
1712,8,63,test
1713,8,63,test
1714,8,63,test
1715,8,63,test
1716,8,63,test
1717,8,63,test
1718,8,63,test
1719,8,63,test
1720,8,63,test
1721,8,63,test
1722,8,63,test
1723,8,63,test
1724,8,63,test
1725,8,63,test
1726,8,63,test
1727,8,63,test
1728,8,63,test
1729,8,63,test
1730,8,63,test
1731,8,63,test
1732,8,63,test
1733,8,63,test
1734,8,63,test
1735,8,63,test
1736,8,63,test
1737,8,63,test
1738,8,63,test
1739,8,63,test
1740,8,63,test
1741,8,63,test
1742,8,63,test
1743,8,63,test
1744,8,63,test
1745,8,63,test
1746,8,63,test
1747,8,63,test
1748,8,63,test
1749,8,63,test
1750,8,63,test
1751,8,63,test
1752,8,63,test
1753,8,63,test
1754,8,63,test
1755,8,63,test
1756,8,63,test
1757,8,63,test
1758,8,63,test
1759,8,63,test
1760,8,63,test
1761,8,63,test
1762,8,63,test
1763,8,63,test
1764,8,63,test
1765,8,63,test
1766,8,63,test
1767,8,63,test
1768,8,63,test
1769,8,63,test
1770,8,63,test
1771,8,63,test
1772,8,63,test
1773,8,63,test
1774,8,63,test
1775,8,63,test
1776,8,63,test
1777,8,63,test
1778,8,63,test
1779,8,63,test
1780,8,63,test
1781,8,63,test
1782,8,63,test
1783,8,63,test
1784,8,63,test
1785,8,63,test
1786,8,63,test
1787,8,63,test
1788,8,63,test
1789,8,63,test
1790,8,63,test
1791,8,63,test
1792,8,63,test
1793,8,63,test
1794,8,63,test
1795,8,63,test
1796,8,63,test
1797,8,63,test
1798,8,63,test
1799,8,63,test
1800,8,63,test
1801,8,63,test
1802,8,63,test
1803,8,63,test
1804,8,63,test
1805,8,63,test
1806,8,63,test
1807,8,63,test
1808,8,63,test
1809,8,63,test
1810,8,63,test
1811,8,63,test
1812,8,63,test
1813,8,63,test
1814,8,63,test
1815,8,63,test
1816,8,63,test
1817,8,63,test
1818,8,63,test
1819,8,63,test
1820,8,63,test
1821,8,63,test
1822,8,63,test
1823,8,63,test
1824,8,63,test
1825,8,63,test
1826,8,63,test
1827,8,63,test
1828,8,63,test
1829,8,63,test
1830,8,63,test
1831,8,63,test
1832,8,63,test
1833,8,63,test
1834,8,63,test
1835,8,63,test
1836,8,63,test
1837,8,63,test
1838,8,63,test
1839,8,63,test
1840,8,63,test
1841,8,63,test
1842,8,63,test
1843,8,63,test
1844,8,63,test
1845,8,63,test
1846,8,63,test
1847,8,63,test
1848,8,63,test
1849,8,63,test
1850,8,63,test
1851,8,63,test
1852,8,63,test
1853,8,63,test
1854,8,63,test
1855,8,63,test
1856,8,63,test
1857,8,63,test
1858,8,63,test
1859,8,63,test
1860,8,63,test
1861,8,63,test
1862,8,63,test
1863,8,64,train
1864,8,64,train
1865,8,64,train
1866,8,64,train
1867,8,64,train
1868,8,64,train
1869,8,64,train
1870,8,64,train
1871,8,64,train
1872,8,64,train
1873,8,64,train
1874,8,64,train
1875,8,64,train
1876,8,64,train
1877,8,64,train
1878,8,64,train
1879,8,64,train
1880,8,64,train
1881,8,64,train
1882,8,64,train
1883,8,64,train
1884,8,64,train
1885,8,64,train
1886,8,64,train
1887,8,64,train
1888,8,64,train
1889,8,64,train
1890,8,64,train
1891,8,64,train
1892,8,64,train
1893,8,64,train
1894,8,64,train
1895,8,64,train
1896,8,64,train
1897,8,64,train
1898,8,64,train
1899,8,64,train
1900,8,64,train
1901,8,64,train
1902,8,64,train
1903,8,64,train
1904,8,64,train
1905,8,64,train
1906,8,64,train
1907,8,64,train
1908,8,64,train
1909,8,64,train
1910,8,64,train
1911,8,64,train
1912,8,64,train
1913,8,64,train
1914,8,64,train
1915,8,64,train
1916,8,64,train
1917,8,64,train
1918,8,64,train
1919,8,64,train
1920,8,64,train
1921,8,64,train
1922,8,64,train
1923,8,64,train
1924,8,64,train
1925,8,64,train
1926,8,64,train
1927,8,64,train
1928,8,64,train
1929,8,64,train
1930,8,64,train
1931,8,64,train
1932,8,64,train
1933,8,64,train
1934,8,64,train
1935,8,64,train
1936,8,64,train
1937,8,64,train
1938,8,64,train
1939,8,64,train
1940,8,64,train
1941,8,64,train
1942,8,64,train
1943,8,64,train
1944,8,64,train
1945,8,64,train
1946,8,64,train
1947,8,64,train
1948,8,64,train
1949,8,64,train
1950,8,64,train
1951,8,64,train
1952,8,64,train
1953,8,64,train
1954,8,64,train
1955,8,64,train
1956,8,64,train
1957,8,64,train
1958,8,64,train
1959,8,64,train
1960,8,64,train
1961,8,64,train
1962,8,64,train
1963,8,64,train
1964,8,64,train
1965,8,64,train
1966,8,64,train
1967,8,64,train
1968,8,64,train
1969,8,64,train
1970,8,64,train
1971,8,64,train
1972,8,64,train
1973,8,64,train
1974,8,64,train
1975,8,64,train
1976,8,64,train
1977,8,64,train
1978,8,64,train
1979,8,64,train
1980,8,64,train
1981,8,64,train
1982,8,64,train
1983,8,64,train
1984,8,64,train
1985,8,64,train
1986,8,64,train
1987,8,64,train
1988,8,64,train
1989,8,64,train
1990,8,64,train
1991,8,64,train
1992,8,64,train
1993,8,64,train
1994,8,64,train
1995,8,64,train
1996,8,64,train
1997,8,64,train
1998,8,64,train
1999,8,64,train
2000,8,64,train
2001,8,64,train
2002,8,64,train
2003,8,64,train
2004,8,64,train
2005,8,64,train
2006,8,64,train
2007,8,64,train
2008,8,64,train
2009,8,64,train
2010,8,64,train
2011,8,64,train
2012,8,64,train
2013,8,64,train
2014,8,64,train
2015,8,64,train
2016,8,64,train
2017,8,64,train
2018,8,64,train
2019,8,64,train
2020,8,64,train
2021,8,64,train
2022,8,64,train
2023,8,64,train
2024,8,64,train
2025,8,64,train
2026,8,64,train
2027,8,64,train
2028,8,64,train
2029,8,64,train
2030,8,64,train
2031,8,64,train
2032,8,64,train
2033,8,64,train
2034,8,64,train
2035,8,64,train
2036,8,64,train
2037,8,64,train
2038,8,64,train
2039,8,64,train
2040,8,64,train
2041,8,64,train
2042,8,64,train
2043,8,64,train
2044,8,64,train
2045,8,64,train
2046,8,64,train
2047,8,64,train
2048,8,64,train
2056,8,65,holdout
2064,8,65,holdout
2072,8,65,holdout
2080,8,65,holdout
2088,8,65,holdout
2096,8,65,holdout
2104,8,65,holdout
2112,8,65,holdout
2120,8,65,holdout
2128,8,65,holdout
2136,8,65,holdout
2144,8,65,holdout
2152,8,65,holdout
2160,8,65,holdout
2168,8,65,holdout
2176,8,65,holdout
2184,8,65,holdout
2192,8,65,holdout
2200,8,65,holdout
2208,8,65,holdout
2216,8,65,holdout
2224,8,65,holdout
2232,8,65,holdout
2240,8,65,holdout
2248,8,65,holdout
2256,8,66,train
2264,8,66,train
2272,8,66,train
2280,8,66,train
2288,8,66,train
2296,8,66,train
2304,8,66,train
2312,8,66,train
2320,8,66,train
2328,8,66,train
2336,8,66,train
2344,8,66,train
2352,8,66,train
2360,8,66,train
2368,8,66,train
2376,8,66,train
2384,8,66,train
2392,8,66,train
2400,8,66,train
2408,8,66,train
2416,8,66,train
2424,8,66,train
2432,8,66,train
2440,8,66,train
2448,8,66,train
2456,8,66,train
2464,8,66,train
2472,8,66,train
2480,8,67,train
2488,8,67,train
2496,8,67,train
2504,8,67,train
2512,8,67,train
2520,8,67,train
2528,8,67,train
2536,8,67,train
2544,8,67,train
2552,8,67,train
2560,8,67,train
2568,8,67,train
2576,8,67,train
2584,8,67,train
2592,8,67,train
2600,8,67,train
2608,8,67,train
2616,8,67,train
2624,8,67,train
2632,8,67,train
2640,8,67,train
2648,8,67,train
2656,8,67,train
2664,8,67,train
2672,8,67,train
2680,8,67,train
2688,8,67,train
2696,8,67,train
2704,8,67,train
2712,8,67,train
2720,8,67,train
2728,8,68,train
2736,8,68,train
2744,8,68,train
2752,8,68,train
2760,8,68,train
2768,8,68,train
2776,8,68,train
2784,8,68,train
2792,8,68,train
2800,8,68,train
2808,8,68,train
2816,8,68,train
2824,8,68,train
2832,8,68,train
2840,8,68,train
2848,8,68,train
2856,8,68,train
2864,8,68,train
2872,8,68,train
2880,8,68,train
2888,8,68,train
2896,8,68,train
2904,8,68,train
2912,8,68,train
2920,8,68,train
2928,8,68,train
2936,8,68,train
2944,8,68,train
2952,8,68,train
2960,8,68,train
2968,8,68,train
2976,8,68,train
2984,8,68,train
2992,8,68,train
3000,8,69,holdout
3008,8,69,holdout
3016,8,69,holdout
3024,8,69,holdout
3032,8,69,holdout
3040,8,69,holdout
3048,8,69,holdout
3056,8,69,holdout
3064,8,69,holdout
3072,8,69,holdout
3080,8,69,holdout
3088,8,69,holdout
3096,8,69,holdout
3104,8,69,holdout
3112,8,69,holdout
3120,8,69,holdout
3128,8,69,holdout
3136,8,69,holdout
3144,8,69,holdout
3152,8,69,holdout
3160,8,69,holdout
3168,8,69,holdout
3176,8,69,holdout
3184,8,69,holdout
3192,8,69,holdout
3200,8,69,holdout
3208,8,69,holdout
3216,8,69,holdout
3224,8,69,holdout
3232,8,69,holdout
3240,8,69,holdout
3248,8,69,holdout
3256,8,69,holdout
3264,8,69,holdout
3272,8,69,holdout
3280,8,69,holdout
3288,8,69,holdout
3296,8,69,holdout
3304,9,70,train
3312,9,70,train
3320,9,70,train
3328,9,70,train
3336,9,70,train
3344,9,70,train
3352,9,70,train
3360,9,70,train
3368,9,70,train
3376,9,70,train
3384,9,70,train
3392,9,70,train
3400,9,70,train
3408,9,70,train
3416,9,70,train
3424,9,70,train
3432,9,70,train
3440,9,70,train
3448,9,70,train
3456,9,70,train
3464,9,70,train
3472,9,70,train
3480,9,70,train
3488,9,70,train
3496,9,70,train
3504,9,70,train
3512,9,70,train
3520,9,70,train
3528,9,70,train
3536,9,70,train
3544,9,70,train
3552,9,70,train
3560,9,70,train
3568,9,70,train
3576,9,70,train
3584,9,70,train
3592,9,70,train
3600,9,70,train
3608,9,70,train
3616,9,70,train
3624,9,70,train
3632,9,71,train
3640,9,71,train
3648,9,71,train
3656,9,71,train
3664,9,71,train
3672,9,71,train
3680,9,71,train
3688,9,71,train
3696,9,71,train
3704,9,71,train
3712,9,71,train
3720,9,71,train
3728,9,71,train
3736,9,71,train
3744,9,71,train
3752,9,71,train
3760,9,71,train
3768,9,71,train
3776,9,71,train
3784,9,71,train
3792,9,71,train
3800,9,71,train
3808,9,71,train
3816,9,71,train
3824,9,71,train
3832,9,71,train
3840,9,71,train
3848,9,71,train
3856,9,71,train
3864,9,71,train
3872,9,71,train
3880,9,71,train
3888,9,71,train
3896,9,71,train
3904,9,71,train
3912,9,71,train
3920,9,71,train
3928,9,71,train
3936,9,71,train
3944,9,71,train
3952,9,71,train
3960,9,71,train
3968,9,71,train
3976,9,71,train
3984,9,71,train
3992,9,72,train
4008,9,72,train
4016,9,72,train
4024,9,72,train
4032,9,72,train
4040,9,72,train
4048,9,72,train
4056,9,72,train
4064,9,72,train
4072,9,72,train
4080,9,72,train
4088,9,72,train
4096,9,72,train
4104,9,72,train
4112,9,72,train
4120,9,72,train
4128,9,72,train
4136,9,72,train
4144,9,72,train
4152,9,72,train
4160,9,72,train
4168,9,72,train
4176,9,72,train
4184,9,72,train
4192,9,72,train
4200,9,72,train
4208,9,72,train
4216,9,72,train
4224,9,72,train
4232,9,72,train
4240,9,72,train
4248,9,72,train
4256,9,72,train
4264,9,72,train
4272,9,72,train
4280,9,72,train
4288,9,72,train
4296,9,72,train
4304,9,72,train
4312,9,72,train
4320,9,72,train
4328,9,72,train
4336,9,72,train
4344,9,72,train
4352,9,72,train
4360,9,72,train
4368,9,72,train
4376,9,72,train
4384,9,72,train
4392,9,73,train
4400,9,73,train
4408,9,73,train
4416,9,73,train
4424,9,73,train
4432,9,73,train
4440,9,73,train
4448,9,73,train
4456,9,73,train
4464,9,73,train
4472,9,73,train
4480,9,73,train
4488,9,73,train
4496,9,73,train
4504,9,73,train
4512,9,73,train
4520,9,73,train
4528,9,73,train
4536,9,73,train
4544,9,73,train
4552,9,73,train
4560,9,73,train
4568,9,73,train
4576,9,73,train
4584,9,73,train
4592,9,73,train
4600,9,73,train
4608,9,73,train
4616,9,73,train
4624,9,73,train
4632,9,73,train
4640,9,73,train
4648,9,73,train
4656,9,73,train
4664,9,73,train
4672,9,73,train
4680,9,73,train
4688,9,73,train
4696,9,73,train
4704,9,73,train
4712,9,73,train
4720,9,73,train
4728,9,73,train
4736,9,73,train
4744,9,73,train
4752,9,73,train
4760,9,73,train
4768,9,73,train
4776,9,73,train
4784,9,73,train
4792,9,73,train
4800,9,73,train
4808,9,73,train
4816,9,73,train
4824,9,73,train
4832,9,74,train
4840,9,74,train
4848,9,74,train
4856,9,74,train
4864,9,74,train
4872,9,74,train
4880,9,74,train
4888,9,74,train
4896,9,74,train
4904,9,74,train
4912,9,74,train
4920,9,74,train
4928,9,74,train
4936,9,74,train
4944,9,74,train
4952,9,74,train
4960,9,74,train
4968,9,74,train
4976,9,74,train
4984,9,74,train
4992,9,74,train
5000,9,74,train
5008,9,74,train
5016,9,74,train
5024,9,74,train
5032,9,74,train
5040,9,74,train
5048,9,74,train
5056,9,74,train
5064,9,74,train
5072,9,74,train
5080,9,74,train
5088,9,74,train
5096,9,74,train
5104,9,74,train
5112,9,74,train
5120,9,74,train
5128,9,74,train
5136,9,74,train
5144,9,74,train
5152,9,74,train
5160,9,74,train
5168,9,74,train
5176,9,74,train
5184,9,74,train
5192,9,74,train
5200,9,74,train
5208,9,74,train
5216,9,74,train
5224,9,74,train
5232,9,74,train
5240,9,74,train
5248,9,74,train
5256,9,74,train
5264,9,74,train
5272,9,74,train
5280,9,74,train
5288,9,74,train
5296,9,74,train
5304,9,74,train
5312,9,74,train
5320,9,75,train
5328,9,75,train
5336,9,75,train
5344,9,75,train
5352,9,75,train
5360,9,75,train
5368,9,75,train
5376,9,75,train
5384,9,75,train
5392,9,75,train
5400,9,75,train
5408,9,75,train
5416,9,75,train
5424,9,75,train
5432,9,75,train
5440,9,75,train
5448,9,75,train
5456,9,75,train
5464,9,75,train
5472,9,75,train
5480,9,75,train
5488,9,75,train
5496,9,75,train
5504,9,75,train
5512,9,75,train
5520,9,75,train
5528,9,75,train
5536,9,75,train
5544,9,75,train
5552,9,75,train
5560,9,75,train
5568,9,75,train
5576,9,75,train
5584,9,75,train
5592,9,75,train
5600,9,75,train
5608,9,75,train
5616,9,75,train
5624,9,75,train
5632,9,75,train
5640,9,75,train
5648,9,75,train
5656,9,75,train
5664,9,75,train
5672,9,75,train
5680,9,75,train
5688,9,75,train
5696,9,75,train
5704,9,75,train
5712,9,75,train
5720,9,75,train
5728,9,75,train
5736,9,75,train
5744,9,75,train
5752,9,75,train
5760,9,75,train
5768,9,75,train
5776,9,75,train
5784,9,75,train
5792,9,75,train
5800,9,75,train
5808,9,75,train
5816,9,75,train
5824,9,75,train
5832,9,75,train
5840,9,75,train
5848,9,76,holdout
5856,9,76,holdout
5864,9,76,holdout
5872,9,76,holdout
5880,9,76,holdout
5888,9,76,holdout
5896,9,76,holdout
5904,9,76,holdout
5912,9,76,holdout
5920,9,76,holdout
5928,9,76,holdout
5936,9,76,holdout
5944,9,76,holdout
5952,9,76,holdout
5960,9,76,holdout
5968,9,76,holdout
5976,9,76,holdout
5984,9,76,holdout
5992,9,76,holdout
6000,9,76,holdout
6008,9,76,holdout
6016,9,76,holdout
6024,9,76,holdout
6032,9,76,holdout
6040,9,76,holdout
6048,9,76,holdout
6056,9,76,holdout
6064,9,76,holdout
6072,9,76,holdout
6080,9,76,holdout
6088,9,76,holdout
6096,9,76,holdout
6104,9,76,holdout
6112,9,76,holdout
6120,9,76,holdout
6128,9,76,holdout
6136,9,76,holdout
6144,9,76,holdout
6152,9,76,holdout
6160,9,76,holdout
6168,9,76,holdout
6176,9,76,holdout
6184,9,76,holdout
6192,9,76,holdout
6200,9,76,holdout
6208,9,76,holdout
6216,9,76,holdout
6224,9,76,holdout
6232,9,76,holdout
6240,9,76,holdout
6248,9,76,holdout
6256,9,76,holdout
6264,9,76,holdout
6272,9,76,holdout
6280,9,76,holdout
6288,9,76,holdout
6296,9,76,holdout
6304,9,76,holdout
6312,9,76,holdout
6320,9,76,holdout
6328,9,76,holdout
6336,9,76,holdout
6344,9,76,holdout
6352,9,76,holdout
6360,9,76,holdout
6368,9,76,holdout
6376,9,76,holdout
6384,9,76,holdout
6392,9,76,holdout
6400,9,76,holdout
6408,9,76,holdout
6416,9,76,holdout
6424,9,76,holdout
6432,9,77,test
6440,9,77,test
6448,9,77,test
6456,9,77,test
6464,9,77,test
6472,9,77,test
6480,9,77,test
6488,9,77,test
6496,9,77,test
6504,9,77,test
6512,9,77,test
6520,9,77,test
6528,9,77,test
6536,9,77,test
6544,9,77,test
6552,9,77,test
6560,9,77,test
6568,9,77,test
6576,9,77,test
6584,9,77,test
6592,9,77,test
6600,9,77,test
6608,9,77,test
6616,9,77,test
6624,9,77,test
6632,9,77,test
6640,9,77,test
6648,9,77,test
6656,9,77,test
6664,9,77,test
6672,9,77,test
6680,9,77,test
6688,9,77,test
6696,9,77,test
6704,9,77,test
6712,9,77,test
6720,9,77,test
6728,9,77,test
6736,9,77,test
6744,9,77,test
6752,9,77,test
6760,9,77,test
6768,9,77,test
6776,9,77,test
6784,9,77,test
6792,9,77,test
6800,9,77,test
6808,9,77,test
6816,9,77,test
6824,9,77,test
6832,9,77,test
6840,9,77,test
6848,9,77,test
6856,9,77,test
6864,9,77,test
6872,9,77,test
6880,9,77,test
6888,9,77,test
6896,9,77,test
6904,9,77,test
6912,9,77,test
6920,9,77,test
6928,9,77,test
6936,9,77,test
6944,9,77,test
6952,9,77,test
6960,9,77,test
6968,9,77,test
6976,9,77,test
6984,9,77,test
6992,9,77,test
7000,9,77,test
7008,9,77,test
7016,9,77,test
7024,9,77,test
7032,9,77,test
7040,9,77,test
7048,9,77,test
7056,9,77,test
7064,9,77,test
7072,10,78,train
7080,10,78,train
7088,10,78,train
7096,10,78,train
7104,10,78,train
7112,10,78,train
7120,10,78,train
7128,10,78,train
7136,10,78,train
7144,10,78,train
7152,10,78,train
7160,10,78,train
7168,10,78,train
7176,10,78,train
7184,10,78,train
7192,10,78,train
7200,10,78,train
7208,10,78,train
7216,10,78,train
7224,10,78,train
7232,10,78,train
7240,10,78,train
7248,10,78,train
7256,10,78,train
7264,10,78,train
7272,10,78,train
7280,10,78,train
7288,10,78,train
7296,10,78,train
7304,10,78,train
7312,10,78,train
7320,10,78,train
7328,10,78,train
7336,10,78,train
7344,10,78,train
7352,10,78,train
7360,10,78,train
7368,10,78,train
7376,10,78,train
7384,10,78,train
7392,10,78,train
7400,10,78,train
7408,10,78,train
7416,10,78,train
7424,10,78,train
7432,10,78,train
7440,10,78,train
7448,10,78,train
7456,10,78,train
7464,10,78,train
7472,10,78,train
7480,10,78,train
7488,10,78,train
7496,10,78,train
7504,10,78,train
7512,10,78,train
7520,10,78,train
7528,10,78,train
7536,10,78,train
7544,10,78,train
7552,10,78,train
7560,10,78,train
7568,10,78,train
7576,10,78,train
7584,10,78,train
7592,10,78,train
7600,10,78,train
7608,10,78,train
7616,10,78,train
7624,10,78,train
7632,10,78,train
7640,10,78,train
7648,10,78,train
7656,10,78,train
7664,10,78,train
7672,10,78,train
7680,10,78,train
7688,10,78,train
7696,10,78,train
7704,10,78,train
7712,10,78,train
7720,10,78,train
7728,10,78,train
7736,10,78,train
7744,10,78,train
7752,10,78,train
7760,10,78,train
7768,10,78,train
7776,10,78,train
7784,10,79,train
7792,10,79,train
7800,10,79,train
7808,10,79,train
7816,10,79,train
7824,10,79,train
7832,10,79,train
7840,10,79,train
7848,10,79,train
7856,10,79,train
7864,10,79,train
7872,10,79,train
7880,10,79,train
7888,10,79,train
7896,10,79,train
7904,10,79,train
7912,10,79,train
7920,10,79,train
7928,10,79,train
7936,10,79,train
7944,10,79,train
7952,10,79,train
7960,10,79,train
7968,10,79,train
7976,10,79,train
7984,10,79,train
7992,10,79,train
8000,10,79,train
8008,10,79,train
8016,10,79,train
8024,10,79,train
8032,10,79,train
8040,10,79,train
8048,10,79,train
8056,10,79,train
8064,10,79,train
8072,10,79,train
8080,10,79,train
8088,10,79,train
8096,10,79,train
8104,10,79,train
8112,10,79,train
8120,10,79,train
8128,10,79,train
8136,10,79,train
8144,10,79,train
8152,10,79,train
8160,10,79,train
8168,10,79,train
8176,10,79,train
8184,10,79,train
8192,10,79,train
8208,10,79,train
8224,10,79,train
8240,10,79,train
8256,10,79,train
8272,10,79,train
8288,10,79,train
8304,10,79,train
8320,10,79,train
8336,10,79,train
8352,10,79,train
8368,10,79,train
8384,10,79,train
8400,10,79,train
8416,10,79,train
8432,10,79,train
8448,10,79,train
8464,10,79,train
8480,10,79,train
8496,10,79,train
8512,10,79,train
8528,10,79,train
8544,10,79,train
8560,10,80,train
8576,10,80,train
8592,10,80,train
8608,10,80,train
8624,10,80,train
8640,10,80,train
8656,10,80,train
8672,10,80,train
8688,10,80,train
8704,10,80,train
8720,10,80,train
8736,10,80,train
8752,10,80,train
8768,10,80,train
8784,10,80,train
8800,10,80,train
8816,10,80,train
8832,10,80,train
8848,10,80,train
8864,10,80,train
8880,10,80,train
8896,10,80,train
8912,10,80,train
8928,10,80,train
8944,10,80,train
8960,10,80,train
8976,10,80,train
8992,10,80,train
9008,10,80,train
9024,10,80,train
9040,10,80,train
9056,10,80,train
9072,10,80,train
9088,10,80,train
9104,10,80,train
9120,10,80,train
9136,10,80,train
9152,10,80,train
9168,10,80,train
9184,10,80,train
9200,10,80,train
9216,10,80,train
9232,10,80,train
9248,10,80,train
9264,10,80,train
9280,10,80,train
9296,10,80,train
9312,10,80,train
9328,10,80,train
9344,10,80,train
9360,10,80,train
9376,10,80,train
9392,10,80,train
9408,10,80,train
9424,10,81,train
9440,10,81,train
9456,10,81,train
9472,10,81,train
9488,10,81,train
9504,10,81,train
9520,10,81,train
9536,10,81,train
9552,10,81,train
9568,10,81,train
9584,10,81,train
9600,10,81,train
9616,10,81,train
9632,10,81,train
9648,10,81,train
9664,10,81,train
9680,10,81,train
9696,10,81,train
9712,10,81,train
9728,10,81,train
9744,10,81,train
9760,10,81,train
9776,10,81,train
9792,10,81,train
9808,10,81,train
9824,10,81,train
9840,10,81,train
9856,10,81,train
9872,10,81,train
9888,10,81,train
9904,10,81,train
9920,10,81,train
9936,10,81,train
9952,10,81,train
9968,10,81,train
9984,10,81,train
10000,10,81,train
10016,10,81,train
10032,10,81,train
10048,10,81,train
10064,10,81,train
10080,10,81,train
10096,10,81,train
10112,10,81,train
10128,10,81,train
10144,10,81,train
10160,10,81,train
10176,10,81,train
10192,10,81,train
10208,10,81,train
10224,10,81,train
10240,10,81,train
10256,10,81,train
10272,10,81,train
10288,10,81,train
10304,10,81,train
10320,10,81,train
10336,10,81,train
10352,10,81,train
10368,10,82,test
10384,10,82,test
10400,10,82,test
10416,10,82,test
10432,10,82,test
10448,10,82,test
10464,10,82,test
10480,10,82,test
10496,10,82,test
10512,10,82,test
10528,10,82,test
10544,10,82,test
10560,10,82,test
10576,10,82,test
10592,10,82,test
10608,10,82,test
10624,10,82,test
10640,10,82,test
10656,10,82,test
10672,10,82,test
10688,10,82,test
10704,10,82,test
10720,10,82,test
10736,10,82,test
10752,10,82,test
10768,10,82,test
10784,10,82,test
10800,10,82,test
10816,10,82,test
10832,10,82,test
10848,10,82,test
10864,10,82,test
10880,10,82,test
10896,10,82,test
10912,10,82,test
10928,10,82,test
10944,10,82,test
10960,10,82,test
10976,10,82,test
10992,10,82,test
11008,10,82,test
11024,10,82,test
11040,10,82,test
11056,10,82,test
11072,10,82,test
11088,10,82,test
11104,10,82,test
11120,10,82,test
11136,10,82,test
11152,10,82,test
11168,10,82,test
11184,10,82,test
11200,10,82,test
11216,10,82,test
11232,10,82,test
11248,10,82,test
11264,10,82,test
11280,10,82,test
11296,10,82,test
11312,10,82,test
11328,10,82,test
11344,10,82,test
11360,10,82,test
11376,10,82,test
11392,10,83,train
11408,10,83,train
11424,10,83,train
11440,10,83,train
11456,10,83,train
11472,10,83,train
11488,10,83,train
11504,10,83,train
11520,10,83,train
11536,10,83,train
11552,10,83,train
11568,10,83,train
11584,10,83,train
11600,10,83,train
11616,10,83,train
11632,10,83,train
11648,10,83,train
11664,10,83,train
11680,10,83,train
11696,10,83,train
11712,10,83,train
11728,10,83,train
11744,10,83,train
11760,10,83,train
11776,10,83,train
11792,10,83,train
11808,10,83,train
11824,10,83,train
11840,10,83,train
11856,10,83,train
11872,10,83,train
11888,10,83,train
11904,10,83,train
11920,10,83,train
11936,10,83,train
11952,10,83,train
11968,10,83,train
11984,10,83,train
12000,10,83,train
12016,10,83,train
12032,10,83,train
12048,10,83,train
12064,10,83,train
12080,10,83,train
12096,10,83,train
12112,10,83,train
12128,10,83,train
12144,10,83,train
12160,10,83,train
12176,10,83,train
12192,10,83,train
12208,10,83,train
12224,10,83,train
12240,10,83,train
12256,10,83,train
12272,10,83,train
12288,10,83,train
12304,10,83,train
12320,10,83,train
12336,10,83,train
12352,10,83,train
12368,10,83,train
12384,10,83,train
12400,10,83,train
12416,10,83,train
12432,10,83,train
12448,10,83,train
12464,10,83,train
12480,10,83,train
12496,10,83,train
12512,10,83,train
12528,10,84,train
12544,10,84,train
12560,10,84,train
12576,10,84,train
12592,10,84,train
12608,10,84,train
12624,10,84,train
12640,10,84,train
12656,10,84,train
12672,10,84,train
12688,10,84,train
12704,10,84,train
12720,10,84,train
12736,10,84,train
12752,10,84,train
12768,10,84,train
12784,10,84,train
12800,10,84,train
12816,10,84,train
12832,10,84,train
12848,10,84,train
12864,10,84,train
12880,10,84,train
12896,10,84,train
12912,10,84,train
12928,10,84,train
12944,10,84,train
12960,10,84,train
12976,10,84,train
12992,10,84,train
13008,10,84,train
13024,10,84,train
13040,10,84,train
13056,10,84,train
13072,10,84,train
13088,10,84,train
13104,10,84,train
13120,10,84,train
13136,10,84,train
13152,10,84,train
13168,10,84,train
13184,10,84,train
13200,10,84,train
13216,10,84,train
13232,10,84,train
13248,10,84,train
13264,10,84,train
13280,10,84,train
13296,10,84,train
13312,10,84,train
13328,10,84,train
13344,10,84,train
13360,10,84,train
13376,10,84,train
13392,10,84,train
13408,10,84,train
