time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature,is_true_mixed_batch
0.0,0.0,0.0,0.0,0.0,1,0.009358,0.009358,0.009358,0.009358,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022555,0.022555,0.022555,0.022555,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,8,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009358,0.009358,0.009358,0.009358,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.023674999999999998,0.023674999999999998,0.023674999999999998,0.023674999999999998,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,12,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009398,0.009398,0.009398,0.009398,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.025075000000000004,0.025075000000000004,0.025075000000000004,0.025075000000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,16,0,48,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007118,0.007118,0.007118,0.007118,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019357,0.019357,0.019357,0.019357,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,1,0,64,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008158,0.008158,0.008158,0.008158,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.021994999999999997,0.021994999999999997,0.021994999999999997,0.021994999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,2,0,64,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009798,0.009798,0.009798,0.009798,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.023155000000000002,0.023155000000000002,0.023155000000000002,0.023155000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,4,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009358,0.009358,0.009358,0.009358,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024995,0.024995,0.024995,0.024995,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,6,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.026715,0.026715,0.026715,0.026715,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,8,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.026994999999999998,0.026994999999999998,0.026994999999999998,0.026994999999999998,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,12,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.028715,0.028715,0.028715,0.028715,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,16,0,64,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006958000000000001,0.006958000000000001,0.006958000000000001,0.006958000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019357,0.019357,0.019357,0.019357,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,1,0,96,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008038,0.008038,0.008038,0.008038,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022435000000000004,0.022435000000000004,0.022435000000000004,0.022435000000000004,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,2,0,96,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009238,0.009238,0.009238,0.009238,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.023594999999999998,0.023594999999999998,0.023594999999999998,0.023594999999999998,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,4,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009398,0.009398,0.009398,0.009398,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.025314999999999997,0.025314999999999997,0.025314999999999997,0.025314999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,6,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009598,0.009598,0.009598,0.009598,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.026955,0.026955,0.026955,0.026955,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,8,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009518,0.009518,0.009518,0.009518,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.029715000000000005,0.029715000000000005,0.029715000000000005,0.029715000000000005,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,12,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.032995,0.032995,0.032995,0.032995,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,16,0,96,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007157999999999999,0.007157999999999999,0.007157999999999999,0.007157999999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.022917000000000003,0.022917000000000003,0.022917000000000003,0.022917000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,1,0,128,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008118,0.008118,0.008118,0.008118,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.024475,0.024475,0.024475,0.024475,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,2,0,128,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009638,0.009638,0.009638,0.009638,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.025955,0.025955,0.025955,0.025955,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,4,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009398,0.009398,0.009398,0.009398,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.029155,0.029155,0.029155,0.029155,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,6,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.030195,0.030195,0.030195,0.030195,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,8,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.009278000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.033595,0.033595,0.033595,0.033595,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,12,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009758,0.009758,0.009758,0.009758,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.040635,0.040635,0.040635,0.040635,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,1,256,16,0,128,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.033838,0.033838,0.033838,0.033838,0.0,1,0.189173,0.189173,0.189173,0.189173,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,256,0,True,TORCH_SDPA,False,even,[256],256,256,256,256.0,256,0.0,0.0,0.0,False,0,256,256,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006718,0.006718,0.006718,0.006718,0.0,1,0.012077000000000001,0.012077000000000001,0.012077000000000001,0.012077000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,1,0,True,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,1,1,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007798,0.007798,0.007798,0.007798,0.0,1,0.090692,0.090692,0.090692,0.090692,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,2,0,True,TORCH_SDPA,False,even,[2],2,2,2,2.0,2,0.0,0.0,0.0,False,0,2,2,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008198,0.008198,0.008198,0.008198,0.0,1,0.06201199999999999,0.06201199999999999,0.06201199999999999,0.06201199999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,4,0,True,TORCH_SDPA,False,even,[4],4,4,4,4.0,4,0.0,0.0,0.0,False,0,4,4,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.06553199999999999,0.06553199999999999,0.06553199999999999,0.06553199999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,5,0,True,TORCH_SDPA,False,even,[5],5,5,5,5.0,5,0.0,0.0,0.0,False,0,5,5,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009838000000000001,0.009838000000000001,0.009838000000000001,0.009838000000000001,0.0,1,0.06933199999999999,0.06933199999999999,0.06933199999999999,0.06933199999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,8,0,True,TORCH_SDPA,False,even,[8],8,8,8,8.0,8,0.0,0.0,0.0,False,0,8,8,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.009318000000000002,0.0,1,0.07141200000000002,0.07141200000000002,0.07141200000000002,0.07141200000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,16,0,True,TORCH_SDPA,False,even,[16],16,16,16,16.0,16,0.0,0.0,0.0,False,0,16,16,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.07609300000000001,0.07609300000000001,0.07609300000000001,0.07609300000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,32,0,True,TORCH_SDPA,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.0,1,0.08429299999999999,0.08429299999999999,0.08429299999999999,0.08429299999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,64,0,True,TORCH_SDPA,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009398,0.009398,0.009398,0.009398,0.0,1,0.093053,0.093053,0.093053,0.093053,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,96,0,True,TORCH_SDPA,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009518,0.009518,0.009518,0.009518,0.0,1,0.09569300000000001,0.09569300000000001,0.09569300000000001,0.09569300000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,128,0,True,TORCH_SDPA,False,even,[128],128,128,128,128.0,128,0.0,0.0,0.0,False,0,128,128,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.10813299999999999,0.10813299999999999,0.10813299999999999,0.10813299999999999,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,160,0,True,TORCH_SDPA,False,even,[160],160,160,160,160.0,160,0.0,0.0,0.0,False,0,160,160,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009518,0.009518,0.009518,0.009518,0.0,1,0.125413,0.125413,0.125413,0.125413,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,192,0,True,TORCH_SDPA,False,even,[192],192,192,192,192.0,192,0.0,0.0,0.0,False,0,192,192,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.213413,0.213413,0.213413,0.213413,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,224,0,True,TORCH_SDPA,False,even,[224],224,224,224,224.0,224,0.0,0.0,0.0,False,0,224,224,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006638,0.006638,0.006638,0.006638,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.012237,0.012237,0.012237,0.012237,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,0,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007918,0.007918,0.007918,0.007918,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.017115000000000002,0.017115000000000002,0.017115000000000002,0.017115000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,0,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.017835,0.017835,0.017835,0.017835,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.009478000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019434999999999997,0.019434999999999997,0.019434999999999997,0.019434999999999997,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009438,0.009438,0.009438,0.009438,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018995,0.018995,0.018995,0.018995,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009118000000000001,0.009118000000000001,0.009118000000000001,0.009118000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018995,0.018995,0.018995,0.018995,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009558,0.009558,0.009558,0.009558,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018795000000000003,0.018795000000000003,0.018795000000000003,0.018795000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,0,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006838,0.006838,0.006838,0.006838,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.016516000000000003,0.016516000000000003,0.016516000000000003,0.016516000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,8,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007958,0.007958,0.007958,0.007958,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.017755,0.017755,0.017755,0.017755,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,8,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.018515,0.018515,0.018515,0.018515,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009238,0.009238,0.009238,0.009238,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019475000000000003,0.019475000000000003,0.019475000000000003,0.019475000000000003,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,6,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1]",6,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009198000000000001,0.009198000000000001,0.009198000000000001,0.009198000000000001,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019475,0.019475,0.019475,0.019475,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,8,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008878,0.008878,0.008878,0.008878,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019555,0.019555,0.019555,0.019555,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,12,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",12,1,1,1.0,3,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.009238,0.009238,0.009238,0.009238,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019754999999999998,0.019754999999999998,0.019754999999999998,0.019754999999999998,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,16,0,8,False,TORCH_SDPA,False,even,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,1,1,1.0,4,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.006598,0.006598,0.006598,0.006598,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.016397,0.016397,0.016397,0.016397,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,1,0,16,False,TORCH_SDPA,False,even,[1],1,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.007798,0.007798,0.007798,0.007798,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019035,0.019035,0.019035,0.019035,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,2,0,16,False,TORCH_SDPA,False,even,"[1, 1]",2,1,1,1.0,1,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
0.0,0.0,0.0,0.0,0.0,1,0.008078,0.008078,0.008078,0.008078,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.019835000000000002,0.019835000000000002,0.019835000000000002,0.019835000000000002,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1024,16,8,16,2,256,4,0,16,False,TORCH_SDPA,False,even,"[1, 1, 1, 1]",4,1,1,1.0,2,0.0,0.0,0.0,False,0,0,0,BF16,KERNEL_ONLY,generic,generic,none,False
